2025-07-21T13:05:36.805Z,769.86,769.67,0.00,-0.98,0.024,1000
2025-07-21T13:05:39.725Z,769.86,769.40,-1.00,0.00,0.059,1000
2025-07-21T13:05:41.178Z,769.86,769.26,-0.87,0.00,0.078,1000
2025-07-21T13:06:01.077Z,769.86,768.79,-0.93,0.00,0.139,1000
2025-07-21T13:06:01.467Z,769.86,768.62,-0.93,0.00,0.161,1000
2025-07-21T13:06:06.855Z,769.86,768.48,-1.00,0.00,0.179,1000
2025-07-21T13:06:27.528Z,769.86,768.36,0.00,-0.99,0.194,1000
2025-07-21T13:06:48.255Z,769.86,768.02,0.00,-1.00,0.239,1000
2025-07-21T13:06:52.385Z,769.86,767.93,-0.96,0.00,0.251,1000
2025-07-21T13:06:55.924Z,769.86,767.81,0.00,-0.99,0.266,1000
2025-07-21T13:06:56.513Z,769.86,767.80,0.00,-0.99,0.268,1000
2025-07-21T13:06:58.346Z,769.86,767.71,-1.08,0.00,0.279,1000
2025-07-21T13:06:58.715Z,769.86,767.70,-0.92,0.00,0.281,1000
2025-07-21T13:06:59.473Z,769.86,767.54,-1.00,0.00,0.302,1000
2025-07-21T13:07:00.881Z,769.86,767.43,0.00,-1.00,0.316,1000
2025-07-21T13:07:01.220Z,769.86,767.42,-1.00,0.00,0.317,1000
2025-07-21T13:07:38.293Z,769.86,767.42,-0.79,0.00,0.317,1000
2025-07-21T13:07:38.691Z,769.86,767.56,-0.87,0.00,0.3,1000
2025-07-21T13:07:39.983Z,769.86,767.65,-0.99,0.00,0.288,1000
2025-07-21T13:07:40.785Z,769.86,767.65,-0.99,0.00,0.288,1000
2025-07-21T13:07:42.849Z,769.86,767.73,0.00,-0.99,0.278,1000
2025-07-21T13:07:43.188Z,769.86,767.73,-0.98,0.00,0.278,1000
2025-07-21T13:07:44.247Z,769.86,767.74,-0.98,0.00,0.276,1000
2025-07-21T13:07:46.175Z,769.86,767.85,-0.92,0.00,0.262,1000
2025-07-21T13:07:47.296Z,769.86,767.92,-0.92,0.00,0.253,1000
2025-07-21T13:07:48.800Z,769.86,768.01,-1.00,0.00,0.24,1000
2025-07-21T13:07:50.715Z,769.86,768.12,0.00,-0.92,0.227,1000
2025-07-21T13:07:52.208Z,769.86,768.16,0.00,-0.94,0.222,1000
2025-07-21T13:07:52.913Z,769.86,768.28,-1.00,0.00,0.205,1000
2025-07-21T13:07:54.813Z,769.86,768.29,-0.97,0.00,0.204,1000
2025-07-21T13:08:56.267Z,769.86,768.41,0.00,-1.00,0.189,1000
2025-07-21T13:08:57.394Z,769.86,768.50,0.00,-1.00,0.177,1000
2025-07-21T13:09:12.450Z,769.86,768.40,-0.86,0.00,0.189,1000
2025-07-21T13:10:59.877Z,769.86,768.32,0.00,-1.00,0.2,1000
2025-07-21T13:11:01.730Z,769.86,768.18,0.00,-0.98,0.218,1000
2025-07-21T13:11:05.746Z,769.86,768.09,-1.01,0.00,0.23,1000
2025-07-21T13:11:06.585Z,769.86,768.08,-1.01,0.00,0.231,1000
2025-07-21T13:11:07.486Z,769.86,767.93,-0.80,0.00,0.252,1000
2025-07-21T13:11:12.154Z,769.86,767.88,-1.00,0.00,0.257,1000
2025-07-21T13:11:21.133Z,769.86,767.88,0.00,-0.98,0.257,1000
